loan_id,app_id,disbursed_date,customer_id,product_key,channel,partner_id,principal,tenor_months,annual_rate,monthly_installment
LN00002310,APP00003907,2024-05-21,SH0003276,cash_loan,digital_app,,9500000,27,0.3301,503000
LN00002311,APP00003908,2024-05-25,SH0001681,cd_installment,pos_partner,PTR005,16200000,21,0.2515,962000
LN00002312,APP00003909,2024-05-22,SH0003828,cd_installment,pos_partner,PTR022,3800000,21,0.2612,227000
LN00002313,APP00003910,2024-05-23,SH0003069,two_wheeler_loan,pos_partner,PTR016,11000000,18,0.2396,734000
LN00002314,APP00003911,2024-05-25,SH0003643,cd_installment,digital_app,,9000000,10,0.3401,1046000
LN00002315,APP00003913,2024-05-23,SH0000127,cash_loan,telesales,,14500000,35,0.4187,724000
LN00002316,APP00003915,2024-05-23,SH0001049,cd_installment,pos_partner,PTR014,7900000,21,0.3285,500000
LN00002317,APP00003916,2024-05-21,SH0003555,cash_loan,pos_partner,PTR006,71300000,24,0.3056,4007000
LN00002318,APP00003918,2024-05-26,SH0001751,two_wheeler_loan,pos_partner,PTR017,8300000,23,0.2312,450000
LN00002319,APP00003920,2024-05-21,SH0000733,cash_loan,digital_app,,104500000,23,0.3662,6389000
LN00002320,APP00003921,2024-05-24,SH0001000,cd_installment,pos_partner,PTR008,56200000,14,0.2341,4626000
LN00002321,APP00003922,2024-05-20,SH0003527,cd_installment,pos_partner,PTR009,8700000,16,0.2828,659000
LN00002322,APP00003923,2024-05-24,SH0002498,cd_installment,pos_partner,PTR001,12000000,9,0.2337,1467000
LN00002323,APP00003924,2024-05-25,SH0000581,cd_installment,digital_app,,10300000,22,0.2578,592000
LN00002324,APP00003925,2024-05-26,SH0003515,cash_loan,telesales,,4400000,30,0.2805,206000
LN00002325,APP00003926,2024-05-24,SH0001476,cd_installment,pos_partner,PTR008,2900000,22,0.3231,176000
LN00002326,APP00003927,2024-05-23,SH0002549,cash_loan,pos_partner,PTR020,5000000,20,0.3602,336000
LN00002327,APP00003931,2024-05-22,SH0000177,cash_loan,digital_app,,93100000,30,0.2981,4439000
LN00002328,APP00003932,2024-05-27,SH0003460,cash_loan,pos_partner,PTR018,19100000,23,0.2956,1098000
LN00002329,APP00003935,2024-05-24,SH0003906,two_wheeler_loan,dsa,,12900000,28,0.2776,631000
LN00002330,APP00003937,2024-05-25,SH0000090,credit_card_loan,pos_partner,PTR022,9800000,8,0.2527,1344000
LN00002331,APP00003941,2024-05-26,SH0003866,two_wheeler_loan,pos_partner,PTR017,11400000,16,0.2455,843000
LN00002332,APP00003947,2024-05-25,SH0003616,cash_loan,dsa,,6900000,14,0.4104,628000
LN00002333,APP00003951,2024-05-24,SH0001428,cash_loan,digital_app,,89800000,27,0.3467,4836000
LN00002334,APP00003953,2024-05-28,SH0003942,credit_card_loan,telesales,,5700000,10,0.3109,654000
LN00002335,APP00003954,2024-05-25,SH0000272,cd_installment,pos_partner,PTR002,8000000,24,0.3486,468000
LN00002336,APP00003955,2024-05-23,SH0000209,cash_loan,dsa,,40800000,21,0.37,2668000
LN00002337,APP00003956,2024-05-25,SH0002727,cd_installment,pos_partner,PTR005,4400000,14,0.2233,360000
LN00002338,APP00003957,2024-05-25,SH0003402,cd_installment,pos_partner,PTR002,6600000,13,0.3489,617000
LN00002339,APP00003958,2024-05-24,SH0001716,cash_loan,digital_app,,198500000,29,0.4198,11004000
LN00002340,APP00003959,2024-05-24,SH0002014,cash_loan,telesales,,20700000,32,0.3436,996000
LN00002341,APP00003960,2024-05-25,SH0003311,two_wheeler_loan,digital_app,,40300000,6,0.2565,7228000
LN00002342,APP00003961,2024-05-26,SH0002156,cash_loan,telesales,,11600000,16,0.3932,943000
LN00002343,APP00003962,2024-05-26,SH0000029,cd_installment,pos_partner,PTR005,1600000,9,0.2554,197000
LN00002344,APP00003963,2024-05-24,SH0000886,cd_installment,pos_partner,PTR002,4400000,15,0.2483,344000
LN00002345,APP00003964,2024-05-27,SH0001573,cd_installment,pos_partner,PTR005,2200000,24,0.305,124000
LN00002346,APP00003966,2024-05-27,SH0002938,cash_loan,telesales,,10000000,26,0.3651,562000
LN00002347,APP00003967,2024-05-27,SH0002833,cash_loan,digital_app,,4800000,21,0.3307,304000
LN00002348,APP00003971,2024-05-24,SH0003688,cash_loan,digital_app,,102000000,21,0.287,6235000
LN00002349,APP00003973,2024-05-26,SH0001156,cash_loan,digital_app,,100000000,30,0.2858,4703000
LN00002350,APP00003976,2024-05-25,SH0003993,cash_loan,digital_app,,60500000,7,0.2993,9526000
LN00002351,APP00003977,2024-05-27,SH0002347,cash_loan,digital_app,,13600000,17,0.3386,1018000
LN00002352,APP00003979,2024-05-27,SH0002255,cd_installment,pos_partner,PTR020,3700000,24,0.2145,191000
LN00002353,APP00003980,2024-05-26,SH0001401,cash_loan,dsa,,177000000,33,0.3017,7956000
LN00002354,APP00003983,2024-05-24,SH0001166,two_wheeler_loan,pos_partner,PTR010,13800000,11,0.2279,1402000
LN00002355,APP00003984,2024-05-26,SH0002623,cd_installment,pos_partner,PTR008,3200000,11,0.2918,335000
LN00002356,APP00003990,2024-05-28,SH0000952,cd_installment,pos_partner,PTR001,23200000,22,0.2142,1284000
LN00002357,APP00003991,2024-05-27,SH0001906,cd_installment,dsa,,26400000,23,0.296,1518000
LN00002358,APP00003994,2024-05-27,SH0000547,two_wheeler_loan,pos_partner,PTR023,44400000,32,0.2378,1887000
LN00002359,APP00003995,2024-05-26,SH0002008,cash_loan,digital_app,,33700000,28,0.3588,1794000
LN00002360,APP00003996,2024-05-27,SH0003305,cash_loan,digital_app,,75500000,31,0.3164,3595000
LN00002361,APP00003997,2024-05-25,SH0000312,credit_card_loan,digital_app,,2600000,4,0.3216,694000
LN00002362,APP00003998,2024-05-26,SH0000570,cd_installment,pos_partner,PTR002,11700000,24,0.2195,607000
LN00002363,APP00003999,2024-05-26,SH0001170,cash_loan,telesales,,11200000,25,0.3507,638000
LN00002364,APP00004000,2024-05-25,SH0000967,cash_loan,digital_app,,35300000,32,0.3585,1728000
LN00002365,APP00004001,2024-05-27,SH0000532,cd_installment,pos_partner,PTR005,20500000,15,0.2629,1618000
LN00002366,APP00004002,2024-05-27,SH0001267,credit_card_loan,telesales,,32100000,12,0.2756,3091000
LN00002367,APP00004003,2024-05-25,SH0001519,cd_installment,pos_partner,PTR005,37300000,22,0.3103,2244000
LN00002368,APP00004004,2024-05-27,SH0002113,cash_loan,digital_app,,65600000,28,0.3589,3492000
LN00002369,APP00004006,2024-05-27,SH0003267,cash_loan,digital_app,,269000000,9,0.3624,34581000
LN00002370,APP00004007,2024-05-23,SH0003905,cash_loan,digital_app,,107200000,7,0.3408,17103000
LN00002371,APP00004011,2024-05-27,SH0003633,two_wheeler_loan,dsa,,32800000,15,0.2067,2500000
LN00002372,APP00004014,2024-05-24,SH0000623,two_wheeler_loan,pos_partner,PTR017,16600000,25,0.1826,803000
LN00002373,APP00004019,2024-05-29,SH0001838,cash_loan,telesales,,26200000,32,0.3886,1327000
LN00002374,APP00004022,2024-05-25,SH0002157,cd_installment,pos_partner,PTR002,11300000,12,0.3477,1128000
LN00002375,APP00004026,2024-05-28,SH0000296,credit_card_loan,digital_app,,4400000,5,0.3488,958000
LN00002376,APP00004028,2024-05-28,SH0001300,credit_card_loan,digital_app,,3300000,12,0.3622,332000
LN00002377,APP00004029,2024-05-26,SH0003310,cd_installment,pos_partner,PTR001,17200000,15,0.263,1358000
LN00002378,APP00004031,2024-05-27,SH0000500,cash_loan,digital_app,,47800000,15,0.3651,4016000
LN00002379,APP00004032,2024-05-30,SH0002865,cd_installment,pos_partner,PTR008,19700000,16,0.2297,1441000
LN00002380,APP00004033,2024-05-30,SH0001073,cash_loan,digital_app,,5600000,30,0.3099,271000
LN00002381,APP00004034,2024-05-28,SH0002354,credit_card_loan,dsa,,16300000,3,0.2757,5685000
LN00002382,APP00004035,2024-05-29,SH0003773,cd_installment,pos_partner,PTR002,15100000,22,0.2427,857000
LN00002383,APP00004036,2024-05-29,SH0002609,cash_loan,digital_app,,25700000,15,0.378,2176000
LN00002384,APP00004039,2024-05-26,SH0002797,credit_card_loan,digital_app,,31000000,8,0.3774,4443000
LN00002385,APP00004040,2024-05-27,SH0002104,credit_card_loan,pos_partner,PTR007,24000000,5,0.3432,5220000
LN00002386,APP00004043,2024-05-26,SH0001514,credit_card_loan,telesales,,23700000,7,0.3411,3781000
LN00002387,APP00004044,2024-05-30,SH0001572,credit_card_loan,dsa,,800000,5,0.3317,174000
LN00002388,APP00004046,2024-05-28,SH0001400,cash_loan,dsa,,15800000,30,0.3997,841000
LN00002389,APP00004047,2024-05-27,SH0001257,cd_installment,pos_partner,PTR005,12100000,13,0.2934,1098000
LN00002390,APP00004049,2024-05-30,SH0000715,cash_loan,telesales,,262200000,11,0.302,27585000
LN00002391,APP00004050,2024-05-28,SH0003790,cd_installment,pos_partner,PTR018,5600000,15,0.2044,426000
LN00002392,APP00004053,2024-05-31,SH0000638,cash_loan,telesales,,193600000,7,0.3306,30788000
LN00002393,APP00004054,2024-05-30,SH0000458,cash_loan,digital_app,,26000000,7,0.3814,4201000
LN00002394,APP00004055,2024-06-01,SH0001791,cash_loan,digital_app,,21100000,34,0.2944,922000
LN00002395,APP00004057,2024-06-01,SH0002096,cd_installment,pos_partner,PTR006,6800000,24,0.3291,390000
LN00002396,APP00004058,2024-05-30,SH0002896,cash_loan,digital_app,,7800000,27,0.3972,441000
LN00002397,APP00004059,2024-06-01,SH0002093,cash_loan,digital_app,,26100000,7,0.3585,4187000
LN00002398,APP00004060,2024-06-01,SH0000079,cash_loan,digital_app,,26700000,18,0.4009,1998000
LN00002399,APP00004062,2024-05-28,SH0000104,cash_loan,digital_app,,14200000,23,0.3497,856000
LN00002400,APP00004063,2024-05-30,SH0002234,credit_card_loan,dsa,,1000000,12,0.3452,100000
LN00002401,APP00004068,2024-06-01,SH0001197,cash_loan,digital_app,,12500000,15,0.367,1052000
LN00002402,APP00004069,2024-05-29,SH0003941,cash_loan,digital_app,,214100000,18,0.2831,14736000
LN00002403,APP00004072,2024-05-29,SH0002209,cash_loan,dsa,,61500000,27,0.3429,3299000
LN00002404,APP00004074,2024-06-01,SH0003841,two_wheeler_loan,pos_partner,PTR010,14400000,24,0.2353,758000
LN00002405,APP00004076,2024-05-31,SH0002365,cash_loan,dsa,,16900000,35,0.3941,819000
LN00002406,APP00004078,2024-05-30,SH0003017,credit_card_loan,dsa,,800000,8,0.3639,114000
LN00002407,APP00004079,2024-05-31,SH0002940,cd_installment,pos_partner,PTR009,23300000,6,0.2789,4205000
LN00002408,APP00004081,2024-05-31,SH0002302,cash_loan,telesales,,107000000,11,0.3927,11740000
LN00002409,APP00004083,2024-05-29,SH0002667,two_wheeler_loan,pos_partner,PTR015,46800000,23,0.1812,2424000
LN00002410,APP00004084,2024-05-29,SH0001075,two_wheeler_loan,pos_partner,PTR015,51800000,31,0.2777,2360000
LN00002411,APP00004085,2024-05-29,SH0000097,cd_installment,pos_partner,PTR002,8800000,13,0.327,813000
LN00002412,APP00004087,2024-05-30,SH0000694,cash_loan,digital_app,,15500000,15,0.3147,1263000
LN00002413,APP00004088,2024-05-29,SH0000141,cash_loan,digital_app,,262900000,6,0.3228,48033000
LN00002414,APP00004090,2024-06-01,SH0001238,cash_loan,digital_app,,22700000,32,0.2912,1028000
LN00002415,APP00004091,2024-05-31,SH0002040,two_wheeler_loan,dsa,,11200000,14,0.2124,910000
LN00002416,APP00004092,2024-05-31,SH0002272,cash_loan,digital_app,,7000000,7,0.3316,1114000
LN00002417,APP00004093,2024-05-31,SH0000516,credit_card_loan,telesales,,2000000,3,0.3107,701000
LN00002418,APP00004094,2024-05-29,SH0001593,cd_installment,pos_partner,PTR001,28500000,23,0.298,1641000
LN00002419,APP00004095,2024-06-01,SH0003786,two_wheeler_loan,pos_partner,PTR017,60300000,18,0.2135,3944000
LN00002420,APP00004097,2024-05-28,SH0002096,cash_loan,telesales,,42900000,33,0.3134,1956000
LN00002421,APP00004098,2024-05-30,SH0001625,cash_loan,digital_app,,168800000,23,0.3643,10304000
LN00002422,APP00004099,2024-05-30,SH0001134,credit_card_loan,digital_app,,18300000,10,0.3677,2152000
LN00002423,APP00004100,2024-05-31,SH0000079,cash_loan,dsa,,8100000,14,0.4161,740000
LN00002424,APP00004101,2024-05-30,SH0000170,cash_loan,digital_app,,8300000,22,0.3251,506000
LN00002425,APP00004102,2024-05-31,SH0003213,credit_card_loan,telesales,,1000000,9,0.3718,129000
LN00002426,APP00004103,2024-05-31,SH0000856,cd_installment,pos_partner,PTR002,9300000,9,0.2916,1163000
LN00002427,APP00004104,2024-06-01,SH0002587,cash_loan,dsa,,9600000,14,0.3918,865000
LN00002428,APP00004105,2024-06-03,SH0000284,cash_loan,telesales,,203500000,20,0.2826,12876000
LN00002429,APP00004106,2024-06-01,SH0000557,cash_loan,digital_app,,46100000,7,0.3148,7295000
LN00002430,APP00004107,2024-06-02,SH0001334,cd_installment,digital_app,,54100000,9,0.3072,6806000
LN00002431,APP00004108,2024-06-01,SH0003714,cash_loan,dsa,,169600000,29,0.3264,8530000
LN00002432,APP00004109,2024-06-01,SH0002140,cash_loan,dsa,,15900000,31,0.4013,832000
LN00002433,APP00004110,2024-06-02,SH0000505,two_wheeler_loan,pos_partner,PTR016,10600000,18,0.2218,698000
LN00002434,APP00004112,2024-05-31,SH0001330,cash_loan,digital_app,,28900000,22,0.3196,1753000
LN00002435,APP00004114,2024-05-31,SH0003989,cd_installment,pos_partner,PTR021,41800000,21,0.2866,2554000
LN00002436,APP00004115,2024-05-31,SH0002928,cash_loan,dsa,,24100000,21,0.2955,1484000
LN00002437,APP00004119,2024-05-30,SH0000126,cash_loan,dsa,,20800000,36,0.4184,1023000
LN00002438,APP00004120,2024-05-30,SH0001789,cash_loan,digital_app,,72400000,20,0.4004,5019000
LN00002439,APP00004121,2024-05-31,SH0003673,credit_card_loan,dsa,,2200000,11,0.3652,238000
LN00002440,APP00004122,2024-06-01,SH0000721,cd_installment,pos_partner,PTR008,7300000,23,0.2867,416000
LN00002441,APP00004124,2024-05-30,SH0002329,credit_card_loan,telesales,,1000000,3,0.3778,355000
LN00002442,APP00004128,2024-06-01,SH0003596,two_wheeler_loan,dsa,,40600000,25,0.2717,2145000
LN00002443,APP00004129,2024-06-03,SH0002839,cash_loan,digital_app,,79100000,24,0.3508,4632000
LN00002444,APP00004131,2024-06-01,SH0003918,cash_loan,pos_partner,PTR017,6100000,27,0.3967,345000
LN00002445,APP00004132,2024-06-03,SH0000969,cd_installment,pos_partner,PTR022,10300000,14,0.2977,880000
LN00002446,APP00004136,2024-06-04,SH0003498,cd_installment,pos_partner,PTR011,4600000,10,0.2839,522000
LN00002447,APP00004140,2024-06-04,SH0003253,two_wheeler_loan,pos_partner,PTR016,12300000,33,0.2342,509000
LN00002448,APP00004144,2024-06-01,SH0002916,cash_loan,telesales,,10100000,16,0.2887,768000
LN00002449,APP00004145,2024-06-01,SH0003212,two_wheeler_loan,pos_partner,PTR010,58500000,22,0.1889,3167000
LN00002450,APP00004147,2024-06-02,SH0002493,two_wheeler_loan,dsa,,33700000,18,0.2748,2306000
LN00002451,APP00004148,2024-06-02,SH0001468,cash_loan,telesales,,25500000,10,0.3747,3008000
LN00002452,APP00004150,2024-06-01,SH0000694,cash_loan,pos_partner,PTR014,7600000,28,0.3368,396000
LN00002453,APP00004151,2024-06-04,SH0000880,cash_loan,dsa,,13400000,13,0.4184,1300000
LN00002454,APP00004153,2024-06-04,SH0001587,cd_installment,pos_partner,PTR002,2700000,16,0.265,202000
LN00002455,APP00004155,2024-06-04,SH0001007,cd_installment,pos_partner,PTR001,39100000,24,0.2706,2127000
LN00002456,APP00004157,2024-06-02,SH0003413,cd_installment,dsa,,41800000,24,0.3485,2443000
LN00002457,APP00004158,2024-06-01,SH0001364,credit_card_loan,telesales,,4500000,11,0.3206,478000
LN00002458,APP00004159,2024-05-31,SH0003223,cd_installment,pos_partner,PTR002,3800000,12,0.2851,368000
LN00002459,APP00004160,2024-06-02,SH0001530,cash_loan,digital_app,,234300000,10,0.3904,27823000
LN00002460,APP00004162,2024-05-31,SH0001384,cash_loan,pos_partner,PTR008,74700000,31,0.3632,3748000
LN00002461,APP00004163,2024-06-02,SH0000533,cash_loan,telesales,,159800000,8,0.2954,22250000
LN00002462,APP00004164,2024-06-04,SH0000488,cash_loan,digital_app,,17100000,31,0.3431,839000
LN00002463,APP00004169,2024-06-01,SH0001361,cash_loan,digital_app,,5300000,27,0.3043,273000
LN00002464,APP00004171,2024-06-03,SH0003491,cd_installment,pos_partner,PTR021,27900000,7,0.3241,4428000
LN00002465,APP00004172,2024-06-04,SH0003538,cash_loan,digital_app,,48500000,8,0.4003,7007000
LN00002466,APP00004174,2024-06-01,SH0000010,credit_card_loan,digital_app,,25900000,11,0.3303,2761000
LN00002467,APP00004176,2024-06-04,SH0003648,cd_installment,pos_partner,PTR008,3300000,9,0.2672,409000
LN00002468,APP00004179,2024-06-04,SH0003689,cash_loan,digital_app,,27700000,33,0.3602,1334000
LN00002469,APP00004182,2024-06-05,SH0001273,two_wheeler_loan,pos_partner,PTR016,14500000,31,0.2064,607000
LN00002470,APP00004183,2024-06-04,SH0003428,cash_loan,digital_app,,128300000,32,0.3545,6253000
LN00002471,APP00004184,2024-06-03,SH0002163,credit_card_loan,dsa,,5300000,11,0.3305,565000
LN00002472,APP00004185,2024-06-05,SH0002675,cash_loan,digital_app,,18900000,33,0.4029,956000
LN00002473,APP00004188,2024-06-03,SH0002878,cd_installment,pos_partner,PTR024,11800000,19,0.2248,744000
LN00002474,APP00004190,2024-06-05,SH0000307,credit_card_loan,digital_app,,10700000,8,0.3095,1497000
LN00002475,APP00004192,2024-06-05,SH0002936,two_wheeler_loan,pos_partner,PTR015,30900000,9,0.2353,3779000
LN00002476,APP00004193,2024-06-07,SH0003481,credit_card_loan,telesales,,5900000,3,0.2768,2058000
LN00002477,APP00004196,2024-06-09,SH0000640,cash_loan,digital_app,,136100000,15,0.3018,11004000
LN00002478,APP00004199,2024-06-06,SH0003885,credit_card_loan,digital_app,,3600000,4,0.336,964000
LN00002479,APP00004200,2024-06-08,SH0001627,cash_loan,telesales,,36300000,10,0.3899,4310000
LN00002480,APP00004201,2024-06-07,SH0002620,cd_installment,pos_partner,PTR021,6200000,12,0.3401,617000
LN00002481,APP00004202,2024-06-05,SH0002960,cash_loan,dsa,,4500000,6,0.2846,813000
LN00002482,APP00004203,2024-06-07,SH0001113,cash_loan,digital_app,,144400000,14,0.4068,13125000
LN00002483,APP00004205,2024-06-07,SH0003277,cd_installment,pos_partner,PTR006,4000000,6,0.2482,716000
LN00002484,APP00004206,2024-06-04,SH0002422,cd_installment,pos_partner,PTR020,4700000,23,0.2792,266000
LN00002485,APP00004207,2024-06-04,SH0002600,cd_installment,pos_partner,PTR024,2200000,6,0.2242,391000
LN00002486,APP00004211,2024-06-06,SH0002552,cash_loan,dsa,,95800000,7,0.2808,14996000
LN00002487,APP00004212,2024-06-09,SH0003783,cd_installment,pos_partner,PTR002,7500000,9,0.3032,942000
LN00002488,APP00004215,2024-06-07,SH0003901,credit_card_loan,digital_app,,22500000,12,0.3082,2203000
LN00002489,APP00004216,2024-06-06,SH0003485,cash_loan,digital_app,,7800000,12,0.3346,774000
LN00002490,APP00004219,2024-06-08,SH0002987,cash_loan,digital_app,,166300000,9,0.3941,21643000
LN00002491,APP00004221,2024-06-06,SH0003873,cash_loan,digital_app,,9700000,10,0.2828,1100000
LN00002492,APP00004223,2024-06-08,SH0001178,cd_installment,pos_partner,PTR011,36300000,11,0.3216,3854000
LN00002493,APP00004224,2024-06-06,SH0003767,cd_installment,pos_partner,PTR021,4700000,16,0.2427,347000
LN00002494,APP00004225,2024-06-09,SH0000278,cd_installment,pos_partner,PTR001,11700000,23,0.2685,656000
LN00002495,APP00004227,2024-06-07,SH0003896,cash_loan,telesales,,8200000,29,0.3592,427000
LN00002496,APP00004229,2024-06-05,SH0003626,cash_loan,digital_app,,28100000,35,0.3394,1275000
LN00002497,APP00004231,2024-06-07,SH0000652,cash_loan,digital_app,,15200000,28,0.3143,773000
LN00002498,APP00004232,2024-06-06,SH0001427,cd_installment,pos_partner,PTR006,26800000,7,0.3397,4274000
LN00002499,APP00004233,2024-06-07,SH0003886,cd_installment,pos_partner,PTR002,4100000,13,0.2745,368000
LN00002500,APP00004238,2024-06-07,SH0000535,credit_card_loan,telesales,,2700000,10,0.2819,306000
LN00002501,APP00004241,2024-06-07,SH0000176,two_wheeler_loan,pos_partner,PTR015,25900000,28,0.2094,1177000
LN00002502,APP00004242,2024-06-09,SH0002434,cd_installment,pos_partner,PTR005,3800000,15,0.2081,290000
LN00002503,APP00004243,2024-06-06,SH0002768,cash_loan,telesales,,5600000,14,0.3693,498000
LN00002504,APP00004244,2024-06-09,SH0002341,cd_installment,pos_partner,PTR020,2100000,16,0.328,164000
LN00002505,APP00004246,2024-06-06,SH0003700,cash_loan,telesales,,99100000,29,0.3381,5047000
LN00002506,APP00004250,2024-06-06,SH0003289,two_wheeler_loan,pos_partner,PTR010,13200000,24,0.2099,678000
LN00002507,APP00004251,2024-06-09,SH0000996,cash_loan,digital_app,,8600000,14,0.4021,780000
LN00002508,APP00004252,2024-06-07,SH0001266,cd_installment,pos_partner,PTR002,26500000,21,0.2426,1561000
LN00002509,APP00004253,2024-06-09,SH0000262,cash_loan,digital_app,,154800000,35,0.3509,7125000
LN00002510,APP00004254,2024-06-08,SH0000568,cd_installment,digital_app,,3700000,12,0.2335,349000
