customer_id,segment,province,income_band,risk_grade,birth_year,gender
SH0001470,mass,Ha Noi,under_10m,C,1996,male
SH0001471,mass,Nghe An,10m_to_25m,B,2003,male
SH0001472,mass,Ho Chi Minh City,over_25m,A,1965,female
SH0001473,mass,Ha Noi,over_25m,B,1986,female
SH0001474,emerging_affluent,Binh Duong,10m_to_25m,A,1996,male
SH0001475,mass,Binh Duong,under_10m,B,1989,female
SH0001476,mass,Bac Ninh,over_25m,C,1997,male
SH0001477,mass,Can Tho,10m_to_25m,D,1994,female
SH0001478,mass,Binh Duong,under_10m,C,1973,female
SH0001479,emerging_affluent,Bac Ninh,10m_to_25m,D,1991,female
SH0001480,mass,Dong Nai,under_10m,D,1977,male
SH0001481,mass,Ho Chi Minh City,under_10m,C,1975,female
SH0001482,mass,Ha Noi,10m_to_25m,A,1989,female
SH0001483,emerging_affluent,Long An,10m_to_25m,E,1988,male
SH0001484,mass,Ha Noi,under_10m,C,1988,female
SH0001485,mass,Ho Chi Minh City,10m_to_25m,C,1974,female
SH0001486,mass,Ha Noi,over_25m,C,1974,female
SH0001487,emerging_affluent,Binh Duong,10m_to_25m,C,1968,female
SH0001488,mass,Khanh Hoa,10m_to_25m,C,1974,male
SH0001489,mass,Binh Duong,under_10m,C,2003,male
SH0001490,emerging_affluent,Nghe An,under_10m,E,1999,female
SH0001491,mass,Thanh Hoa,under_10m,B,1990,male
SH0001492,mass,Da Nang,10m_to_25m,B,2005,male
SH0001493,mass,Long An,over_25m,C,1978,male
SH0001494,mass,Bac Ninh,under_10m,A,1994,female
SH0001495,emerging_affluent,Binh Duong,under_10m,D,1981,male
SH0001496,mass,Can Tho,under_10m,C,1971,male
SH0001497,mass,Hai Phong,under_10m,E,1991,male
SH0001498,mass,Long An,over_25m,C,1988,female
SH0001499,emerging_affluent,Ha Noi,over_25m,C,1967,male
SH0001500,mass,Ha Noi,under_10m,C,1966,male
SH0001501,emerging_affluent,Binh Duong,10m_to_25m,C,1970,female
SH0001502,mass,Dong Nai,10m_to_25m,C,1985,male
SH0001503,emerging_affluent,Ha Noi,10m_to_25m,E,1998,female
SH0001504,emerging_affluent,Ha Noi,under_10m,C,1980,male
SH0001505,mass,Thanh Hoa,under_10m,C,1994,female
SH0001506,mass,Thanh Hoa,10m_to_25m,C,1982,male
SH0001507,mass,Khanh Hoa,under_10m,D,1969,male
SH0001508,emerging_affluent,Ho Chi Minh City,over_25m,C,1995,male
SH0001509,mass,Thanh Hoa,under_10m,A,1982,male
SH0001510,mass,Can Tho,under_10m,C,1996,female
SH0001511,mass,Ho Chi Minh City,under_10m,E,1993,female
SH0001512,mass,Ha Noi,under_10m,B,1985,female
SH0001513,mass,Da Nang,under_10m,A,2000,male
SH0001514,emerging_affluent,Ha Noi,over_25m,B,2000,female
SH0001515,mass,Long An,under_10m,C,1997,female
SH0001516,mass,Da Nang,10m_to_25m,D,1980,male
SH0001517,mass,Hai Phong,10m_to_25m,C,1995,female
SH0001518,mass,Can Tho,10m_to_25m,B,1972,male
SH0001519,emerging_affluent,Ha Noi,10m_to_25m,B,2002,female
SH0001520,mass,Khanh Hoa,under_10m,D,1965,male
SH0001521,mass,Ha Noi,under_10m,C,2001,female
SH0001522,emerging_affluent,Ha Noi,under_10m,B,1978,male
SH0001523,mass,Dong Nai,10m_to_25m,C,1973,male
SH0001524,mass,Thanh Hoa,under_10m,C,1970,female
SH0001525,mass,Ha Noi,under_10m,E,1977,male
SH0001526,mass,Khanh Hoa,10m_to_25m,C,1979,male
SH0001527,mass,Hai Phong,10m_to_25m,D,1967,female
SH0001528,mass,Bac Ninh,under_10m,C,1986,female
SH0001529,mass,Bac Ninh,10m_to_25m,D,1998,female
SH0001530,mass,Long An,10m_to_25m,B,1977,male
SH0001531,emerging_affluent,Long An,under_10m,A,2003,male
SH0001532,mass,Dong Nai,over_25m,B,1977,female
SH0001533,emerging_affluent,Khanh Hoa,10m_to_25m,A,1974,male
SH0001534,mass,Da Nang,10m_to_25m,D,1976,male
SH0001535,mass,Hai Phong,10m_to_25m,B,2003,male
SH0001536,emerging_affluent,Can Tho,under_10m,C,1990,female
SH0001537,emerging_affluent,Ho Chi Minh City,under_10m,B,1997,male
SH0001538,mass,Ha Noi,over_25m,D,1987,female
SH0001539,mass,Da Nang,10m_to_25m,D,2002,male
SH0001540,mass,Long An,10m_to_25m,C,1996,male
SH0001541,mass,Dong Nai,under_10m,B,1997,male
SH0001542,mass,Dong Nai,under_10m,D,1969,male
SH0001543,mass,Ha Noi,10m_to_25m,D,1998,female
SH0001544,emerging_affluent,Ha Noi,10m_to_25m,B,1987,female
SH0001545,mass,Da Nang,10m_to_25m,B,2001,male
SH0001546,mass,Bac Ninh,under_10m,D,1997,male
SH0001547,mass,Hai Phong,10m_to_25m,B,1992,male
SH0001548,mass,Bac Ninh,10m_to_25m,C,1977,female
SH0001549,emerging_affluent,Da Nang,under_10m,C,1988,male
SH0001550,mass,Binh Duong,over_25m,C,1979,male
SH0001551,mass,Da Nang,10m_to_25m,B,1998,female
SH0001552,mass,Ha Noi,over_25m,D,1990,male
SH0001553,mass,Ho Chi Minh City,under_10m,B,2003,female
SH0001554,emerging_affluent,Ho Chi Minh City,under_10m,C,2000,female
SH0001555,mass,Bac Ninh,10m_to_25m,C,1995,male
SH0001556,emerging_affluent,Thanh Hoa,under_10m,C,2000,female
SH0001557,mass,Ha Noi,under_10m,D,2000,male
SH0001558,mass,Dong Nai,over_25m,C,1998,female
SH0001559,emerging_affluent,Can Tho,10m_to_25m,C,1990,male
SH0001560,mass,Bac Ninh,under_10m,C,1965,male
SH0001561,mass,Binh Duong,under_10m,D,1979,female
SH0001562,mass,Ho Chi Minh City,10m_to_25m,C,1965,female
SH0001563,mass,Ho Chi Minh City,under_10m,D,2000,female
SH0001564,mass,Long An,under_10m,C,1996,male
SH0001565,mass,Ho Chi Minh City,under_10m,B,2005,male
SH0001566,mass,Ha Noi,under_10m,D,1993,female
SH0001567,mass,Ha Noi,10m_to_25m,C,1969,female
SH0001568,emerging_affluent,Binh Duong,10m_to_25m,B,1991,female
SH0001569,mass,Ha Noi,over_25m,C,1967,female
SH0001570,mass,Nghe An,under_10m,C,1983,male
SH0001571,mass,Long An,10m_to_25m,A,1975,male
SH0001572,mass,Dong Nai,under_10m,B,2004,male
SH0001573,mass,Binh Duong,10m_to_25m,B,1975,female
SH0001574,mass,Bac Ninh,under_10m,B,1971,male
SH0001575,mass,Da Nang,under_10m,B,1988,female
SH0001576,mass,Bac Ninh,10m_to_25m,C,1985,female
SH0001577,mass,Dong Nai,under_10m,E,2001,male
SH0001578,emerging_affluent,Ho Chi Minh City,10m_to_25m,C,1998,female
SH0001579,mass,Binh Duong,10m_to_25m,D,1970,male
SH0001580,emerging_affluent,Ho Chi Minh City,under_10m,A,1968,female
SH0001581,mass,Khanh Hoa,under_10m,D,1978,female
SH0001582,mass,Ho Chi Minh City,under_10m,B,1982,male
SH0001583,mass,Hai Phong,10m_to_25m,C,1973,female
SH0001584,mass,Ho Chi Minh City,under_10m,D,1984,male
SH0001585,mass,Da Nang,under_10m,B,1994,female
SH0001586,mass,Da Nang,10m_to_25m,C,1999,female
SH0001587,emerging_affluent,Long An,over_25m,C,1985,male
SH0001588,mass,Ho Chi Minh City,10m_to_25m,C,1995,male
SH0001589,mass,Da Nang,under_10m,D,1976,female
SH0001590,mass,Ha Noi,under_10m,D,2000,female
SH0001591,emerging_affluent,Long An,10m_to_25m,C,1993,female
SH0001592,emerging_affluent,Thanh Hoa,10m_to_25m,B,2001,male
SH0001593,mass,Ho Chi Minh City,under_10m,C,1971,male
SH0001594,mass,Ho Chi Minh City,under_10m,C,1969,female
SH0001595,mass,Binh Duong,under_10m,E,1988,female
SH0001596,mass,Long An,under_10m,C,1971,female
SH0001597,mass,Da Nang,under_10m,E,1974,male
SH0001598,mass,Dong Nai,10m_to_25m,C,1982,male
SH0001599,emerging_affluent,Nghe An,under_10m,D,2001,female
SH0001600,mass,Khanh Hoa,10m_to_25m,B,1977,male
SH0001601,mass,Ha Noi,under_10m,D,1976,male
SH0001602,emerging_affluent,Ha Noi,over_25m,D,2005,female
SH0001603,emerging_affluent,Can Tho,over_25m,B,1989,female
SH0001604,emerging_affluent,Nghe An,over_25m,C,1968,male
SH0001605,emerging_affluent,Thanh Hoa,over_25m,D,1995,female
SH0001606,emerging_affluent,Ha Noi,under_10m,C,1987,male
SH0001607,mass,Nghe An,10m_to_25m,D,1980,female
SH0001608,mass,Binh Duong,under_10m,B,2001,female
SH0001609,emerging_affluent,Da Nang,10m_to_25m,D,1989,male
SH0001610,mass,Bac Ninh,under_10m,C,1980,female
SH0001611,emerging_affluent,Ho Chi Minh City,under_10m,B,2001,female
SH0001612,emerging_affluent,Dong Nai,10m_to_25m,A,1985,male
SH0001613,mass,Ha Noi,10m_to_25m,C,1981,male
SH0001614,emerging_affluent,Ha Noi,under_10m,B,2005,female
SH0001615,mass,Long An,10m_to_25m,E,1972,female
SH0001616,mass,Ha Noi,under_10m,A,1975,female
SH0001617,emerging_affluent,Khanh Hoa,10m_to_25m,D,1966,male
SH0001618,mass,Dong Nai,under_10m,B,2004,male
SH0001619,emerging_affluent,Ho Chi Minh City,10m_to_25m,B,1972,male
SH0001620,mass,Ha Noi,10m_to_25m,C,1993,male
SH0001621,mass,Ho Chi Minh City,under_10m,C,1985,female
SH0001622,mass,Dong Nai,over_25m,D,1984,male
SH0001623,mass,Dong Nai,under_10m,C,1965,male
SH0001624,mass,Thanh Hoa,under_10m,C,1999,male
SH0001625,emerging_affluent,Ha Noi,over_25m,B,2004,female
SH0001626,emerging_affluent,Da Nang,under_10m,B,1977,male
SH0001627,mass,Nghe An,under_10m,D,1997,male
SH0001628,mass,Ho Chi Minh City,10m_to_25m,B,1972,female
SH0001629,mass,Thanh Hoa,10m_to_25m,A,1980,female
SH0001630,mass,Ha Noi,10m_to_25m,C,1991,male
SH0001631,mass,Ha Noi,over_25m,C,1985,male
SH0001632,emerging_affluent,Nghe An,under_10m,B,1996,male
SH0001633,mass,Ho Chi Minh City,10m_to_25m,C,2002,female
SH0001634,emerging_affluent,Khanh Hoa,10m_to_25m,D,1985,male
SH0001635,mass,Da Nang,over_25m,B,1966,female
SH0001636,mass,Ho Chi Minh City,over_25m,D,1977,male
SH0001637,emerging_affluent,Thanh Hoa,under_10m,C,1991,male
SH0001638,mass,Ho Chi Minh City,under_10m,C,2000,female
SH0001639,mass,Ha Noi,over_25m,B,1983,male
SH0001640,mass,Bac Ninh,under_10m,D,2000,female
SH0001641,emerging_affluent,Ho Chi Minh City,10m_to_25m,D,2005,male
SH0001642,emerging_affluent,Khanh Hoa,under_10m,A,1979,male
SH0001643,emerging_affluent,Hai Phong,10m_to_25m,B,1981,female
SH0001644,mass,Bac Ninh,under_10m,B,1973,male
SH0001645,mass,Ha Noi,under_10m,B,1989,male
SH0001646,mass,Hai Phong,under_10m,C,1965,female
SH0001647,emerging_affluent,Dong Nai,10m_to_25m,E,1999,male
SH0001648,emerging_affluent,Da Nang,over_25m,C,1972,female
SH0001649,mass,Ho Chi Minh City,10m_to_25m,C,1989,male
SH0001650,mass,Ho Chi Minh City,10m_to_25m,C,1972,female
SH0001651,mass,Ho Chi Minh City,under_10m,B,1998,female
SH0001652,mass,Ho Chi Minh City,under_10m,A,1965,male
SH0001653,mass,Ha Noi,under_10m,C,1998,male
SH0001654,mass,Ha Noi,under_10m,C,1998,male
SH0001655,emerging_affluent,Binh Duong,under_10m,C,1987,male
SH0001656,emerging_affluent,Hai Phong,10m_to_25m,B,1986,male
SH0001657,emerging_affluent,Bac Ninh,under_10m,C,1980,female
SH0001658,emerging_affluent,Hai Phong,under_10m,C,2005,female
SH0001659,emerging_affluent,Long An,over_25m,B,1989,male
SH0001660,mass,Nghe An,10m_to_25m,B,1973,female
SH0001661,mass,Ho Chi Minh City,10m_to_25m,A,1995,male
SH0001662,mass,Long An,under_10m,B,1989,male
SH0001663,mass,Thanh Hoa,under_10m,D,1974,male
SH0001664,mass,Dong Nai,under_10m,B,1980,male
SH0001665,mass,Binh Duong,over_25m,C,2004,male
SH0001666,mass,Ho Chi Minh City,under_10m,D,1965,female
SH0001667,mass,Can Tho,10m_to_25m,B,1985,female
SH0001668,mass,Ho Chi Minh City,10m_to_25m,A,1975,male
SH0001669,mass,Bac Ninh,10m_to_25m,D,2005,male
SH0001670,mass,Da Nang,under_10m,E,1974,female
SH0001671,mass,Hai Phong,10m_to_25m,C,1995,female
SH0001672,mass,Ho Chi Minh City,under_10m,C,1973,male
SH0001673,mass,Dong Nai,10m_to_25m,B,1975,female
SH0001674,mass,Bac Ninh,under_10m,D,2004,female
SH0001675,emerging_affluent,Dong Nai,over_25m,C,1975,female
SH0001676,mass,Ho Chi Minh City,10m_to_25m,E,2004,female
SH0001677,emerging_affluent,Thanh Hoa,under_10m,B,1971,male
SH0001678,emerging_affluent,Ha Noi,over_25m,D,1997,female
SH0001679,emerging_affluent,Bac Ninh,10m_to_25m,D,1967,female
SH0001680,mass,Ho Chi Minh City,10m_to_25m,D,1992,female
SH0001681,mass,Ha Noi,under_10m,C,1985,male
SH0001682,mass,Khanh Hoa,10m_to_25m,D,1974,male
SH0001683,emerging_affluent,Ha Noi,10m_to_25m,B,1993,male
SH0001684,mass,Khanh Hoa,under_10m,E,1982,male
SH0001685,mass,Dong Nai,10m_to_25m,C,1999,female
SH0001686,emerging_affluent,Nghe An,under_10m,D,2002,female
SH0001687,mass,Thanh Hoa,over_25m,A,1989,male
SH0001688,emerging_affluent,Can Tho,over_25m,C,1967,male
SH0001689,emerging_affluent,Binh Duong,10m_to_25m,C,1969,male
SH0001690,emerging_affluent,Da Nang,10m_to_25m,A,1973,male
SH0001691,emerging_affluent,Thanh Hoa,10m_to_25m,A,1969,male
SH0001692,mass,Ha Noi,10m_to_25m,A,1997,male
SH0001693,mass,Khanh Hoa,10m_to_25m,B,2003,female
SH0001694,mass,Ha Noi,under_10m,E,1982,female
SH0001695,mass,Ha Noi,10m_to_25m,B,1996,male
SH0001696,mass,Binh Duong,10m_to_25m,C,2004,male
SH0001697,mass,Ha Noi,under_10m,C,1989,male
SH0001698,emerging_affluent,Long An,under_10m,C,1965,female
SH0001699,mass,Ho Chi Minh City,10m_to_25m,B,1967,female
SH0001700,mass,Long An,10m_to_25m,C,1995,male
SH0001701,mass,Hai Phong,10m_to_25m,C,1985,male
SH0001702,mass,Can Tho,10m_to_25m,A,1995,male
SH0001703,mass,Da Nang,10m_to_25m,B,1990,male
SH0001704,emerging_affluent,Thanh Hoa,10m_to_25m,D,2005,male
SH0001705,mass,Binh Duong,under_10m,E,2004,male
SH0001706,mass,Ho Chi Minh City,10m_to_25m,C,2004,male
SH0001707,mass,Da Nang,over_25m,D,1984,male
SH0001708,mass,Ho Chi Minh City,10m_to_25m,C,1970,male
SH0001709,mass,Dong Nai,over_25m,D,1992,female
SH0001710,mass,Long An,10m_to_25m,C,1996,female
SH0001711,mass,Thanh Hoa,10m_to_25m,C,1985,female
SH0001712,mass,Ho Chi Minh City,over_25m,D,1996,female
SH0001713,mass,Hai Phong,over_25m,A,1995,male
SH0001714,mass,Da Nang,10m_to_25m,D,1987,male
SH0001715,emerging_affluent,Dong Nai,10m_to_25m,B,1993,female
SH0001716,emerging_affluent,Khanh Hoa,10m_to_25m,B,1986,female
SH0001717,mass,Khanh Hoa,over_25m,D,1972,male
SH0001718,mass,Dong Nai,10m_to_25m,C,1975,male
SH0001719,mass,Ho Chi Minh City,10m_to_25m,C,2003,male
SH0001720,mass,Ha Noi,under_10m,C,1980,female
SH0001721,mass,Can Tho,under_10m,E,1966,male
SH0001722,mass,Ho Chi Minh City,10m_to_25m,B,1988,female
SH0001723,mass,Ho Chi Minh City,under_10m,E,1965,female
SH0001724,mass,Khanh Hoa,10m_to_25m,E,1987,male
SH0001725,emerging_affluent,Binh Duong,under_10m,C,1991,male
SH0001726,emerging_affluent,Khanh Hoa,under_10m,E,1971,female
SH0001727,mass,Long An,under_10m,B,1968,female
SH0001728,mass,Ha Noi,10m_to_25m,C,1973,male
SH0001729,mass,Nghe An,under_10m,D,1990,male
SH0001730,mass,Da Nang,under_10m,D,1984,male
SH0001731,mass,Nghe An,under_10m,B,2001,female
SH0001732,mass,Bac Ninh,10m_to_25m,A,2003,female
SH0001733,emerging_affluent,Da Nang,under_10m,C,1968,male
SH0001734,mass,Long An,over_25m,C,1983,female
SH0001735,mass,Ho Chi Minh City,over_25m,E,1994,male
SH0001736,mass,Hai Phong,under_10m,C,2001,female
SH0001737,emerging_affluent,Khanh Hoa,under_10m,C,1971,male
SH0001738,mass,Ho Chi Minh City,under_10m,C,1971,female
SH0001739,mass,Long An,under_10m,C,1992,female
SH0001740,mass,Long An,10m_to_25m,A,1965,female
SH0001741,mass,Ho Chi Minh City,10m_to_25m,A,1991,male
SH0001742,mass,Ha Noi,under_10m,A,1974,female
SH0001743,emerging_affluent,Ha Noi,10m_to_25m,D,1974,male
SH0001744,emerging_affluent,Can Tho,under_10m,D,1983,male
SH0001745,mass,Dong Nai,10m_to_25m,B,1991,female
SH0001746,mass,Can Tho,10m_to_25m,B,1974,female
SH0001747,emerging_affluent,Nghe An,10m_to_25m,C,1972,female
SH0001748,emerging_affluent,Ha Noi,10m_to_25m,C,1982,male
SH0001749,mass,Ho Chi Minh City,under_10m,C,1982,female
SH0001750,emerging_affluent,Ha Noi,over_25m,D,1995,female
SH0001751,mass,Bac Ninh,over_25m,C,1974,female
SH0001752,mass,Thanh Hoa,under_10m,C,1977,male
SH0001753,mass,Long An,under_10m,D,1998,male
SH0001754,mass,Binh Duong,over_25m,C,1985,male
SH0001755,mass,Dong Nai,10m_to_25m,D,1973,male
SH0001756,emerging_affluent,Binh Duong,10m_to_25m,C,1983,male
SH0001757,mass,Khanh Hoa,10m_to_25m,B,1981,male
SH0001758,emerging_affluent,Ha Noi,over_25m,E,1980,female
SH0001759,emerging_affluent,Khanh Hoa,over_25m,C,1976,male
SH0001760,mass,Ho Chi Minh City,10m_to_25m,C,1969,male
SH0001761,emerging_affluent,Dong Nai,under_10m,B,1966,female
SH0001762,emerging_affluent,Da Nang,under_10m,B,1967,male
SH0001763,mass,Ho Chi Minh City,10m_to_25m,C,1995,female
SH0001764,mass,Hai Phong,under_10m,A,1990,male
SH0001765,mass,Da Nang,under_10m,D,1976,female
SH0001766,mass,Bac Ninh,10m_to_25m,C,1967,female
SH0001767,mass,Long An,under_10m,A,1965,female
SH0001768,emerging_affluent,Ha Noi,over_25m,C,1966,male
SH0001769,mass,Bac Ninh,under_10m,C,1997,female
SH0001770,mass,Ha Noi,over_25m,B,1965,male
SH0001771,mass,Long An,10m_to_25m,C,1965,male
SH0001772,mass,Khanh Hoa,10m_to_25m,D,1966,female
SH0001773,emerging_affluent,Bac Ninh,under_10m,E,2001,female
SH0001774,mass,Ha Noi,10m_to_25m,C,2005,female
SH0001775,mass,Nghe An,over_25m,A,1968,male
SH0001776,mass,Ha Noi,10m_to_25m,B,2004,female
SH0001777,mass,Hai Phong,10m_to_25m,D,1968,male
SH0001778,mass,Khanh Hoa,under_10m,C,1998,female
SH0001779,mass,Hai Phong,10m_to_25m,B,1972,male
SH0001780,mass,Khanh Hoa,under_10m,B,1992,female
SH0001781,mass,Ha Noi,under_10m,B,1969,male
SH0001782,mass,Ha Noi,under_10m,C,1978,male
SH0001783,emerging_affluent,Binh Duong,under_10m,D,1993,female
SH0001784,mass,Ha Noi,10m_to_25m,B,1982,male
SH0001785,emerging_affluent,Long An,under_10m,A,1967,female
SH0001786,emerging_affluent,Da Nang,10m_to_25m,D,1993,female
SH0001787,mass,Binh Duong,over_25m,C,1980,female
SH0001788,emerging_affluent,Hai Phong,under_10m,D,2004,female
SH0001789,mass,Hai Phong,10m_to_25m,D,1965,female
SH0001790,mass,Bac Ninh,under_10m,C,1986,male
SH0001791,mass,Bac Ninh,under_10m,A,1999,female
SH0001792,mass,Dong Nai,under_10m,B,1986,male
SH0001793,mass,Dong Nai,10m_to_25m,B,1990,female
SH0001794,emerging_affluent,Ha Noi,under_10m,C,1988,male
SH0001795,emerging_affluent,Can Tho,under_10m,D,1971,male
SH0001796,mass,Ha Noi,under_10m,D,1992,female
SH0001797,mass,Ho Chi Minh City,under_10m,C,1979,male
SH0001798,emerging_affluent,Ho Chi Minh City,10m_to_25m,D,1996,male
SH0001799,mass,Binh Duong,under_10m,D,1988,male
SH0001800,mass,Khanh Hoa,10m_to_25m,C,1978,female
SH0001801,mass,Ho Chi Minh City,10m_to_25m,C,1973,male
SH0001802,emerging_affluent,Thanh Hoa,under_10m,D,1980,male
SH0001803,mass,Bac Ninh,under_10m,B,2001,male
SH0001804,mass,Khanh Hoa,over_25m,B,1991,female
SH0001805,mass,Thanh Hoa,over_25m,C,1966,female
SH0001806,mass,Da Nang,under_10m,C,1981,male
SH0001807,mass,Ho Chi Minh City,under_10m,B,2000,female
SH0001808,emerging_affluent,Thanh Hoa,under_10m,D,1977,female
SH0001809,emerging_affluent,Ho Chi Minh City,under_10m,C,1966,male
SH0001810,emerging_affluent,Ha Noi,10m_to_25m,C,1977,female
SH0001811,mass,Binh Duong,under_10m,B,1995,male
SH0001812,mass,Hai Phong,over_25m,A,1988,male
SH0001813,mass,Ha Noi,10m_to_25m,D,1990,female
SH0001814,mass,Da Nang,10m_to_25m,B,1986,female
SH0001815,mass,Da Nang,under_10m,A,1969,male
SH0001816,mass,Bac Ninh,over_25m,D,1985,female
SH0001817,mass,Ha Noi,under_10m,C,1978,male
SH0001818,mass,Ho Chi Minh City,under_10m,B,1971,male
SH0001819,mass,Da Nang,under_10m,A,1994,female
SH0001820,mass,Ho Chi Minh City,over_25m,B,1987,male
SH0001821,mass,Da Nang,under_10m,E,1985,female
SH0001822,emerging_affluent,Binh Duong,under_10m,D,1992,male
SH0001823,emerging_affluent,Ha Noi,under_10m,B,1977,male
SH0001824,emerging_affluent,Ha Noi,10m_to_25m,C,1977,female
SH0001825,emerging_affluent,Bac Ninh,over_25m,D,1969,female
SH0001826,mass,Long An,under_10m,C,1978,female
SH0001827,mass,Binh Duong,10m_to_25m,C,1978,female
SH0001828,mass,Bac Ninh,under_10m,C,1998,male
SH0001829,mass,Hai Phong,under_10m,D,1972,male
SH0001830,mass,Bac Ninh,10m_to_25m,A,1976,female
SH0001831,emerging_affluent,Da Nang,under_10m,B,1981,female
SH0001832,mass,Khanh Hoa,10m_to_25m,B,1993,female
SH0001833,mass,Khanh Hoa,10m_to_25m,C,1972,female
SH0001834,emerging_affluent,Ho Chi Minh City,10m_to_25m,D,1987,female
SH0001835,mass,Thanh Hoa,10m_to_25m,B,1971,male
SH0001836,emerging_affluent,Binh Duong,10m_to_25m,A,2000,female
SH0001837,emerging_affluent,Ho Chi Minh City,10m_to_25m,E,1974,female
SH0001838,mass,Nghe An,under_10m,E,1985,female
SH0001839,mass,Ho Chi Minh City,under_10m,D,1980,male
SH0001840,emerging_affluent,Da Nang,10m_to_25m,C,1983,male
SH0001841,mass,Ha Noi,under_10m,B,1974,male
SH0001842,emerging_affluent,Ho Chi Minh City,under_10m,C,2002,female
SH0001843,emerging_affluent,Ho Chi Minh City,10m_to_25m,B,1984,male
SH0001844,mass,Thanh Hoa,under_10m,A,1980,female
SH0001845,mass,Ha Noi,over_25m,A,1970,male
SH0001846,mass,Da Nang,10m_to_25m,D,1976,male
SH0001847,mass,Ho Chi Minh City,10m_to_25m,D,1979,male
SH0001848,mass,Can Tho,10m_to_25m,C,1985,female
SH0001849,emerging_affluent,Ha Noi,10m_to_25m,D,2004,male
SH0001850,mass,Binh Duong,over_25m,B,1974,male
SH0001851,emerging_affluent,Hai Phong,under_10m,C,1968,female
SH0001852,mass,Nghe An,under_10m,A,1995,male
SH0001853,mass,Bac Ninh,under_10m,E,1979,female
SH0001854,mass,Ho Chi Minh City,under_10m,E,1981,male
SH0001855,emerging_affluent,Bac Ninh,10m_to_25m,D,1990,male
SH0001856,mass,Hai Phong,10m_to_25m,C,1982,male
SH0001857,mass,Ho Chi Minh City,under_10m,A,1979,male
SH0001858,mass,Khanh Hoa,10m_to_25m,A,1975,male
SH0001859,mass,Hai Phong,10m_to_25m,D,1997,female
SH0001860,emerging_affluent,Thanh Hoa,under_10m,A,1969,male
SH0001861,mass,Bac Ninh,under_10m,D,1996,female
SH0001862,mass,Dong Nai,under_10m,C,2005,male
SH0001863,mass,Ho Chi Minh City,under_10m,D,1974,female
SH0001864,mass,Da Nang,over_25m,D,1969,female
SH0001865,mass,Nghe An,under_10m,D,1977,male
SH0001866,emerging_affluent,Ho Chi Minh City,10m_to_25m,E,1969,male
SH0001867,mass,Ha Noi,10m_to_25m,B,1977,female
SH0001868,mass,Ha Noi,over_25m,C,1977,male
SH0001869,emerging_affluent,Ho Chi Minh City,10m_to_25m,A,1970,female
SH0001870,emerging_affluent,Bac Ninh,under_10m,E,1989,male
SH0001871,emerging_affluent,Ho Chi Minh City,10m_to_25m,B,2001,male
SH0001872,emerging_affluent,Can Tho,under_10m,A,1982,female
SH0001873,mass,Nghe An,over_25m,B,1982,male
