snapshot_month,loan_id,outstanding_principal,dpd,dpd_bucket,status,is_restructured
2024-07-31,LN00001785,22880000,0,current,active,false
2024-08-31,LN00001785,22000000,0,current,active,false
2024-09-30,LN00001785,21120000,0,current,active,false
2024-10-31,LN00001785,20240000,0,current,active,false
2024-11-30,LN00001785,19360000,0,current,active,false
2024-12-31,LN00001785,18480000,0,current,active,false
2025-01-31,LN00001785,17600000,0,current,active,false
2025-02-28,LN00001785,16720000,0,current,active,false
2025-03-31,LN00001785,15840000,0,current,active,false
2025-04-30,LN00001785,14960000,0,current,active,false
2025-05-31,LN00001785,14080000,0,current,active,false
2025-06-30,LN00001785,13200000,0,current,active,false
2025-07-31,LN00001785,12320000,0,current,active,false
2025-08-31,LN00001785,11440000,0,current,active,false
2025-09-30,LN00001785,10560000,0,current,active,false
2025-10-31,LN00001785,9680000,0,current,active,false
2025-11-30,LN00001785,8800000,0,current,active,false
2025-12-31,LN00001785,7920000,0,current,active,false
2024-04-30,LN00001786,12372222,0,current,active,false
2024-05-31,LN00001786,11644444,0,current,active,false
2024-06-30,LN00001786,10916667,26,dpd_1_29,active,false
2024-07-31,LN00001786,10188889,26,dpd_1_29,active,false
2024-08-31,LN00001786,9461111,26,dpd_1_29,active,false
2024-09-30,LN00001786,8733333,28,dpd_1_29,active,false
2024-10-31,LN00001786,8005556,30,dpd_30_59,active,false
2024-11-30,LN00001786,7277778,32,dpd_30_59,active,false
2024-12-31,LN00001786,6550000,54,dpd_30_59,active,false
2025-01-31,LN00001786,5822222,54,dpd_30_59,active,false
2025-02-28,LN00001786,5094444,55,dpd_30_59,active,false
2025-03-31,LN00001786,4366667,55,dpd_30_59,active,false
2025-04-30,LN00001786,3638889,93,dpd_90_plus,active,false
2025-05-31,LN00001786,2911111,93,dpd_90_plus,active,false
2025-06-30,LN00001786,2183333,56,dpd_30_59,active,false
2025-07-31,LN00001786,1455556,57,dpd_30_59,active,false
2025-08-31,LN00001786,727778,57,dpd_30_59,active,false
2025-09-30,LN00001786,0,0,current,closed,false
2024-04-30,LN00001787,208866667,0,current,active,false
2024-05-31,LN00001787,200833333,0,current,active,false
2024-06-30,LN00001787,192800000,0,current,active,false
2024-07-31,LN00001787,184766667,0,current,active,false
2024-08-31,LN00001787,176733333,0,current,active,false
2024-09-30,LN00001787,168700000,0,current,active,false
2024-10-31,LN00001787,160666667,29,dpd_1_29,active,false
2024-11-30,LN00001787,152633333,31,dpd_30_59,active,false
2024-12-31,LN00001787,144600000,49,dpd_30_59,active,false
2025-01-31,LN00001787,136566667,22,dpd_1_29,active,false
2025-02-28,LN00001787,128533333,0,current,active,false
2025-03-31,LN00001787,120500000,0,current,active,false
2025-04-30,LN00001787,112466667,0,current,active,false
2025-05-31,LN00001787,104433333,20,dpd_1_29,active,false
2025-06-30,LN00001787,96400000,0,current,active,false
2025-07-31,LN00001787,88366667,0,current,active,false
2025-08-31,LN00001787,80333333,0,current,active,false
2025-09-30,LN00001787,72300000,0,current,active,false
2025-10-31,LN00001787,64266667,26,dpd_1_29,active,false
2025-11-30,LN00001787,56233333,4,dpd_1_29,active,false
2025-12-31,LN00001787,48200000,5,dpd_1_29,active,false
2024-04-30,LN00001788,18281250,0,current,active,false
2024-05-31,LN00001788,17062500,0,current,active,false
2024-06-30,LN00001788,15843750,0,current,active,false
2024-07-31,LN00001788,14625000,0,current,active,false
2024-08-31,LN00001788,13406250,0,current,active,false
2024-09-30,LN00001788,12187500,0,current,active,false
2024-10-31,LN00001788,10968750,0,current,active,false
2024-11-30,LN00001788,9750000,0,current,active,false
2024-12-31,LN00001788,8531250,0,current,active,false
2025-01-31,LN00001788,7312500,0,current,active,false
2025-02-28,LN00001788,6093750,0,current,active,false
2025-03-31,LN00001788,4875000,0,current,active,false
2025-04-30,LN00001788,3656250,0,current,active,false
2025-05-31,LN00001788,2437500,0,current,active,false
2025-06-30,LN00001788,1218750,0,current,active,false
2025-07-31,LN00001788,0,0,current,closed,false
2024-04-30,LN00001789,28462500,0,current,active,false
2024-05-31,LN00001789,27225000,0,current,active,false
2024-06-30,LN00001789,25987500,0,current,active,false
2024-07-31,LN00001789,24750000,0,current,active,false
2024-08-31,LN00001789,23512500,0,current,active,false
2024-09-30,LN00001789,22275000,0,current,active,false
2024-10-31,LN00001789,21037500,0,current,active,false
2024-11-30,LN00001789,19800000,0,current,active,false
2024-12-31,LN00001789,18562500,0,current,active,false
2025-01-31,LN00001789,17325000,31,dpd_30_59,active,false
2025-02-28,LN00001789,16087500,67,dpd_60_89,active,false
2025-03-31,LN00001789,14850000,32,dpd_30_59,active,false
2025-04-30,LN00001789,13612500,34,dpd_30_59,active,false
2025-05-31,LN00001789,12375000,35,dpd_30_59,active,false
2025-06-30,LN00001789,11137500,35,dpd_30_59,active,false
2025-07-31,LN00001789,9900000,0,current,active,false
2025-08-31,LN00001789,8662500,18,dpd_1_29,active,false
2025-09-30,LN00001789,7425000,0,current,active,false
2025-10-31,LN00001789,6187500,0,current,active,false
2025-11-30,LN00001789,4950000,32,dpd_30_59,active,false
2025-12-31,LN00001789,3712500,32,dpd_30_59,active,false
2024-04-30,LN00001790,8090909,0,current,active,false
2024-05-31,LN00001790,7281818,20,dpd_1_29,active,false
2024-06-30,LN00001790,6472727,22,dpd_1_29,active,false
2024-07-31,LN00001790,5663636,24,dpd_1_29,active,false
2024-08-31,LN00001790,4854545,25,dpd_1_29,active,false
2024-09-30,LN00001790,4045455,0,current,active,false
2024-10-31,LN00001790,3236364,0,current,active,false
2024-11-30,LN00001790,2427273,0,current,active,false
2024-12-31,LN00001790,1618182,0,current,active,false
2025-01-31,LN00001790,809091,0,current,active,false
2025-02-28,LN00001790,0,0,current,closed,false
2024-04-30,LN00001791,26650000,0,current,active,false
2024-05-31,LN00001791,24600000,0,current,active,false
2024-06-30,LN00001791,22550000,0,current,active,false
2024-07-31,LN00001791,20500000,0,current,active,false
2024-08-31,LN00001791,18450000,0,current,active,false
2024-09-30,LN00001791,16400000,0,current,active,false
2024-10-31,LN00001791,14350000,0,current,active,false
2024-11-30,LN00001791,12300000,0,current,active,false
2024-12-31,LN00001791,10250000,0,current,active,false
2025-01-31,LN00001791,8200000,0,current,active,false
2025-02-28,LN00001791,6150000,0,current,active,false
2025-03-31,LN00001791,4100000,0,current,active,false
2025-04-30,LN00001791,2050000,0,current,active,false
2025-05-31,LN00001791,0,0,current,closed,false
2024-04-30,LN00001792,11427778,0,current,active,false
2024-05-31,LN00001792,10755556,0,current,active,false
2024-06-30,LN00001792,10083333,26,dpd_1_29,active,false
2024-07-31,LN00001792,9411111,27,dpd_1_29,active,false
2024-08-31,LN00001792,8738889,0,current,active,false
2024-09-30,LN00001792,8066667,0,current,active,false
2024-10-31,LN00001792,7394444,16,dpd_1_29,active,false
2024-11-30,LN00001792,6722222,18,dpd_1_29,active,false
2024-12-31,LN00001792,6050000,18,dpd_1_29,active,false
2025-01-31,LN00001792,5377778,20,dpd_1_29,active,false
2025-02-28,LN00001792,4705556,54,dpd_30_59,active,false
2025-03-31,LN00001792,4033333,54,dpd_30_59,active,false
2025-04-30,LN00001792,3361111,92,dpd_90_plus,active,false
2025-05-31,LN00001792,2688889,94,dpd_90_plus,active,false
2025-06-30,LN00001792,2016667,96,dpd_90_plus,written_off,false
2024-04-30,LN00001793,37950000,0,current,active,false
2024-05-31,LN00001793,34500000,0,current,active,false
2024-06-30,LN00001793,31050000,0,current,active,false
2024-07-31,LN00001793,27600000,0,current,active,false
2024-08-31,LN00001793,24150000,0,current,active,false
2024-09-30,LN00001793,20700000,0,current,active,false
2024-10-31,LN00001793,17250000,0,current,active,false
2024-11-30,LN00001793,13800000,0,current,active,false
2024-12-31,LN00001793,10350000,0,current,active,false
2025-01-31,LN00001793,6900000,0,current,active,false
2025-02-28,LN00001793,3450000,0,current,active,false
2025-03-31,LN00001793,0,0,current,closed,false
2024-04-30,LN00001794,44458333,0,current,active,false
2024-05-31,LN00001794,40416667,0,current,active,false
2024-06-30,LN00001794,36375000,0,current,active,false
2024-07-31,LN00001794,32333333,0,current,active,false
2024-08-31,LN00001794,28291667,0,current,active,false
2024-09-30,LN00001794,24250000,0,current,active,false
2024-10-31,LN00001794,20208333,0,current,active,false
2024-11-30,LN00001794,16166667,0,current,active,false
2024-12-31,LN00001794,12125000,0,current,active,false
2025-01-31,LN00001794,8083333,0,current,active,false
2025-02-28,LN00001794,4041667,0,current,active,false
2025-03-31,LN00001794,0,0,current,closed,false
2024-04-30,LN00001795,83854167,0,current,active,false
2024-05-31,LN00001795,80208333,21,dpd_1_29,active,false
2024-06-30,LN00001795,76562500,23,dpd_1_29,active,false
2024-07-31,LN00001795,72916667,23,dpd_1_29,active,false
2024-08-31,LN00001795,69270833,24,dpd_1_29,active,false
2024-09-30,LN00001795,65625000,0,current,active,false
2024-10-31,LN00001795,61979167,0,current,active,false
2024-11-30,LN00001795,58333333,0,current,active,false
2024-12-31,LN00001795,54687500,44,dpd_30_59,active,false
2025-01-31,LN00001795,51041667,45,dpd_30_59,active,false
2025-02-28,LN00001795,47395833,47,dpd_30_59,active,false
2025-03-31,LN00001795,43750000,47,dpd_30_59,active,false
2025-04-30,LN00001795,40104167,48,dpd_30_59,active,false
2025-05-31,LN00001795,36458333,50,dpd_30_59,active,false
2025-06-30,LN00001795,32812500,30,dpd_30_59,active,false
2025-07-31,LN00001795,29166667,48,dpd_30_59,active,false
2025-08-31,LN00001795,25520833,25,dpd_1_29,active,false
2025-09-30,LN00001795,21875000,25,dpd_1_29,active,false
2025-10-31,LN00001795,18229167,27,dpd_1_29,active,false
2025-11-30,LN00001795,14583333,29,dpd_1_29,active,false
2025-12-31,LN00001795,10937500,30,dpd_30_59,active,false
2024-04-30,LN00001796,217500000,0,current,active,false
2024-05-31,LN00001796,203000000,0,current,active,false
2024-06-30,LN00001796,188500000,0,current,active,false
2024-07-31,LN00001796,174000000,0,current,active,false
2024-08-31,LN00001796,159500000,0,current,active,false
2024-09-30,LN00001796,145000000,0,current,active,false
2024-10-31,LN00001796,130500000,0,current,active,false
2024-11-30,LN00001796,116000000,0,current,active,false
2024-12-31,LN00001796,101500000,0,current,active,false
2025-01-31,LN00001796,87000000,0,current,active,false
2025-02-28,LN00001796,72500000,0,current,active,false
2025-03-31,LN00001796,58000000,0,current,active,false
2025-04-30,LN00001796,43500000,0,current,active,false
2025-05-31,LN00001796,29000000,0,current,active,false
2025-06-30,LN00001796,14500000,0,current,active,false
2025-07-31,LN00001796,0,0,current,closed,false
2024-04-30,LN00001797,9360000,0,current,active,false
2024-05-31,LN00001797,8320000,0,current,active,false
2024-06-30,LN00001797,7280000,0,current,active,false
2024-07-31,LN00001797,6240000,0,current,active,false
2024-08-31,LN00001797,5200000,20,dpd_1_29,active,false
2024-09-30,LN00001797,4160000,22,dpd_1_29,active,false
2024-10-31,LN00001797,3120000,24,dpd_1_29,active,false
2024-11-30,LN00001797,2080000,24,dpd_1_29,active,false
2024-12-31,LN00001797,1040000,39,dpd_30_59,active,false
2025-01-31,LN00001797,0,0,current,closed,false
2024-04-30,LN00001798,42688889,0,current,active,false
2024-05-31,LN00001798,40177778,0,current,active,false
2024-06-30,LN00001798,37666667,0,current,active,false
2024-07-31,LN00001798,35155556,0,current,active,false
2024-08-31,LN00001798,32644444,0,current,active,false
2024-09-30,LN00001798,30133333,0,current,active,false
2024-10-31,LN00001798,27622222,0,current,active,false
2024-11-30,LN00001798,25111111,0,current,active,false
2024-12-31,LN00001798,22600000,0,current,active,false
2025-01-31,LN00001798,20088889,0,current,active,false
2025-02-28,LN00001798,17577778,0,current,active,false
2025-03-31,LN00001798,15066667,0,current,active,false
2025-04-30,LN00001798,12555556,0,current,active,false
2025-05-31,LN00001798,10044444,0,current,active,false
2025-06-30,LN00001798,7533333,0,current,active,false
2025-07-31,LN00001798,5022222,0,current,active,false
2025-08-31,LN00001798,2511111,0,current,active,false
2025-09-30,LN00001798,0,0,current,closed,false
2024-04-30,LN00001799,7695000,0,current,active,false
2024-05-31,LN00001799,7290000,0,current,active,false
2024-06-30,LN00001799,6885000,0,current,active,false
2024-07-31,LN00001799,6480000,0,current,active,false
2024-08-31,LN00001799,6075000,0,current,active,false
2024-09-30,LN00001799,5670000,31,dpd_30_59,active,false
2024-10-31,LN00001799,5265000,32,dpd_30_59,active,false
2024-11-30,LN00001799,4860000,33,dpd_30_59,active,false
2024-12-31,LN00001799,4455000,33,dpd_30_59,active,false
2025-01-31,LN00001799,4050000,35,dpd_30_59,active,false
2025-02-28,LN00001799,3645000,0,current,active,false
2025-03-31,LN00001799,3240000,0,current,active,false
2025-04-30,LN00001799,2835000,16,dpd_1_29,active,false
2025-05-31,LN00001799,2430000,18,dpd_1_29,active,false
2025-06-30,LN00001799,2025000,18,dpd_1_29,active,false
2025-07-31,LN00001799,1620000,19,dpd_1_29,active,false
2025-08-31,LN00001799,1215000,19,dpd_1_29,active,false
2025-09-30,LN00001799,810000,21,dpd_1_29,active,false
2025-10-31,LN00001799,405000,1,dpd_1_29,active,false
2025-11-30,LN00001799,0,0,current,closed,false
2024-04-30,LN00001800,25500000,0,current,active,false
2024-05-31,LN00001800,24000000,0,current,active,false
2024-06-30,LN00001800,22500000,0,current,active,false
2024-07-31,LN00001800,21000000,0,current,active,false
2024-08-31,LN00001800,19500000,0,current,active,false
2024-09-30,LN00001800,18000000,0,current,active,false
2024-10-31,LN00001800,16500000,42,dpd_30_59,active,false
2024-11-30,LN00001800,15000000,42,dpd_30_59,active,false
2024-12-31,LN00001800,13500000,43,dpd_30_59,active,false
2025-01-31,LN00001800,12000000,43,dpd_30_59,active,false
2025-02-28,LN00001800,10500000,44,dpd_30_59,active,false
2025-03-31,LN00001800,9000000,46,dpd_30_59,active,false
2025-04-30,LN00001800,7500000,48,dpd_30_59,active,false
2025-05-31,LN00001800,6000000,11,dpd_1_29,active,false
2025-06-30,LN00001800,4500000,12,dpd_1_29,active,false
2025-07-31,LN00001800,3000000,14,dpd_1_29,active,false
2025-08-31,LN00001800,1500000,0,current,active,false
2025-09-30,LN00001800,0,0,current,closed,false
2024-04-30,LN00001801,9182609,0,current,active,false
2024-05-31,LN00001801,8765217,0,current,active,false
2024-06-30,LN00001801,8347826,0,current,active,false
2024-07-31,LN00001801,7930435,0,current,active,false
2024-08-31,LN00001801,7513043,0,current,active,false
2024-09-30,LN00001801,7095652,0,current,active,false
2024-10-31,LN00001801,6678261,0,current,active,false
2024-11-30,LN00001801,6260870,0,current,active,false
2024-12-31,LN00001801,5843478,0,current,active,false
2025-01-31,LN00001801,5426087,0,current,active,false
2025-02-28,LN00001801,5008696,29,dpd_1_29,active,false
2025-03-31,LN00001801,4591304,0,current,active,false
2025-04-30,LN00001801,4173913,0,current,active,false
2025-05-31,LN00001801,3756522,0,current,active,false
2025-06-30,LN00001801,3339130,0,current,active,false
2025-07-31,LN00001801,2921739,0,current,active,false
2025-08-31,LN00001801,2504348,0,current,active,false
2025-09-30,LN00001801,2086957,0,current,active,false
2025-10-31,LN00001801,1669565,0,current,active,false
2025-11-30,LN00001801,1252174,37,dpd_30_59,active,false
2025-12-31,LN00001801,834783,37,dpd_30_59,active,false
2024-04-30,LN00001802,24170370,0,current,active,false
2024-05-31,LN00001802,23240741,0,current,active,false
2024-06-30,LN00001802,22311111,0,current,active,false
2024-07-31,LN00001802,21381481,0,current,active,false
2024-08-31,LN00001802,20451852,0,current,active,false
2024-09-30,LN00001802,19522222,0,current,active,false
