month,loan_id,amount_due,amount_collected,bucket_at_due
2024-11-01,LN00001456,17638000,17355274,current
2024-12-01,LN00001456,17638000,16302785,current
2025-01-01,LN00001456,17638000,16111955,current
2024-03-01,LN00001457,2016000,1792114,current
2024-04-01,LN00001457,2016000,1805435,current
2024-05-01,LN00001457,2016000,1847053,current
2024-06-01,LN00001457,2016000,1892730,current
2024-07-01,LN00001457,2016000,1925592,current
2024-08-01,LN00001457,2016000,1892403,current
2024-09-01,LN00001457,2016000,1791807,current
2024-10-01,LN00001457,2016000,1784070,current
2024-11-01,LN00001457,2016000,1664499,dpd_1_29
2024-12-01,LN00001457,2016000,1933787,current
2025-01-01,LN00001457,2016000,1829438,current
2025-02-01,LN00001457,2016000,1618210,dpd_1_29
2025-03-01,LN00001457,2016000,1965363,current
2025-04-01,LN00001457,2016000,1991245,current
2025-05-01,LN00001457,2016000,1852736,current
2025-06-01,LN00001457,2016000,1846967,current
2025-07-01,LN00001457,2016000,1847319,current
2025-08-01,LN00001457,2016000,1812297,current
2025-09-01,LN00001457,2016000,1781891,current
2025-10-01,LN00001457,2016000,1875801,current
2025-11-01,LN00001457,2016000,1862576,current
2025-12-01,LN00001457,2016000,1921372,current
2024-03-01,LN00001458,960000,952708,current
2024-04-01,LN00001458,960000,905804,current
2024-05-01,LN00001458,960000,879941,dpd_1_29
2024-06-01,LN00001458,960000,933302,current
2024-07-01,LN00001458,960000,898424,current
2024-08-01,LN00001458,960000,868442,current
2024-09-01,LN00001458,960000,886875,current
2024-10-01,LN00001458,960000,950193,current
2024-11-01,LN00001458,960000,863916,current
2024-12-01,LN00001458,960000,850475,current
2025-01-01,LN00001458,960000,889429,dpd_1_29
2025-02-01,LN00001458,960000,688575,dpd_30_59
2025-03-01,LN00001458,960000,616361,dpd_30_59
2025-04-01,LN00001458,960000,515558,dpd_30_59
2025-05-01,LN00001458,960000,887317,current
2025-06-01,LN00001458,960000,822211,dpd_1_29
2025-07-01,LN00001458,960000,811072,dpd_1_29
2025-08-01,LN00001458,960000,671540,dpd_30_59
2025-09-01,LN00001458,960000,658154,dpd_30_59
2025-10-01,LN00001458,960000,515712,dpd_30_59
2025-11-01,LN00001458,960000,287756,dpd_60_89
2025-12-01,LN00001458,960000,97153,dpd_90_plus
2024-03-01,LN00001459,2357000,2322196,current
2024-04-01,LN00001459,2357000,2099206,current
2024-05-01,LN00001459,2357000,2352657,current
2024-06-01,LN00001459,2357000,2167857,current
2024-07-01,LN00001459,2357000,2137822,current
2024-08-01,LN00001459,2357000,2151671,current
2024-09-01,LN00001459,2357000,2178972,current
2024-10-01,LN00001459,2357000,2340256,current
2024-11-01,LN00001459,2357000,2281603,current
2024-12-01,LN00001459,2357000,2000840,dpd_1_29
2025-01-01,LN00001459,2357000,2074922,current
2025-02-01,LN00001459,2357000,2095747,current
2024-03-01,LN00001460,5090000,4832473,current
2024-04-01,LN00001460,5090000,4691520,current
2024-05-01,LN00001460,5090000,4680545,current
2024-06-01,LN00001460,5090000,4672924,current
2024-07-01,LN00001460,5090000,4831238,current
2024-08-01,LN00001460,5090000,5066013,current
2024-09-01,LN00001460,5090000,4729492,current
2024-10-01,LN00001460,5090000,4825881,current
2024-11-01,LN00001460,5090000,4796306,current
2024-12-01,LN00001460,5090000,4930909,current
2025-01-01,LN00001460,5090000,4917845,current
2025-02-01,LN00001460,5090000,4886147,current
2025-03-01,LN00001460,5090000,4644259,current
2025-04-01,LN00001460,5090000,4813194,current
2025-05-01,LN00001460,5090000,4861241,current
2025-06-01,LN00001460,5090000,4918029,dpd_1_29
2025-07-01,LN00001460,5090000,2924210,dpd_30_59
2025-08-01,LN00001460,5090000,2057371,dpd_60_89
2025-09-01,LN00001460,5090000,704228,dpd_90_plus
2025-10-01,LN00001460,5090000,614032,dpd_90_plus
2024-03-01,LN00001461,184000,175716,current
2024-04-01,LN00001461,184000,164714,dpd_1_29
2024-05-01,LN00001461,184000,175214,current
2024-06-01,LN00001461,184000,177843,current
2024-07-01,LN00001461,184000,163340,current
2024-08-01,LN00001461,184000,166380,current
2024-09-01,LN00001461,184000,167797,current
2024-10-01,LN00001461,184000,163707,current
2024-11-01,LN00001461,184000,167274,current
2024-12-01,LN00001461,184000,171955,current
2025-01-01,LN00001461,184000,177929,current
2025-02-01,LN00001461,184000,174933,current
2025-03-01,LN00001461,184000,173876,current
2025-04-01,LN00001461,184000,175111,current
2025-05-01,LN00001461,184000,171830,current
2025-06-01,LN00001461,184000,177552,current
2025-07-01,LN00001461,184000,182292,current
2025-08-01,LN00001461,184000,174510,current
2025-09-01,LN00001461,184000,165616,current
2025-10-01,LN00001461,184000,177853,current
2024-03-01,LN00001462,969000,950277,current
2024-04-01,LN00001462,969000,864292,dpd_1_29
2024-05-01,LN00001462,969000,858114,current
2024-06-01,LN00001462,969000,895497,current
2024-07-01,LN00001462,969000,951509,current
2024-08-01,LN00001462,969000,883859,current
2024-09-01,LN00001462,969000,866907,dpd_1_29
2024-10-01,LN00001462,969000,928800,current
2024-11-01,LN00001462,969000,953070,current
2024-12-01,LN00001462,969000,887724,current
2025-01-01,LN00001462,969000,936820,current
2025-02-01,LN00001462,969000,863610,current
2025-03-01,LN00001462,969000,858896,current
2025-04-01,LN00001462,969000,873867,current
2025-05-01,LN00001462,969000,914114,current
2025-06-01,LN00001462,969000,904965,current
2025-07-01,LN00001462,969000,930881,current
2025-08-01,LN00001462,969000,914772,current
2025-09-01,LN00001462,969000,858728,current
2025-10-01,LN00001462,969000,953314,current
2025-11-01,LN00001462,969000,858720,dpd_1_29
2025-12-01,LN00001462,969000,634660,dpd_30_59
2024-03-01,LN00001463,5167000,4771566,current
2024-04-01,LN00001463,5167000,4960756,dpd_1_29
2024-05-01,LN00001463,5167000,2905061,dpd_30_59
2024-06-01,LN00001463,5167000,1365633,dpd_60_89
2024-07-01,LN00001463,5167000,462086,dpd_90_plus
2024-08-01,LN00001463,5167000,621415,dpd_90_plus
2024-09-01,LN00001463,5167000,914999,dpd_90_plus
2024-10-01,LN00001463,5167000,324317,dpd_90_plus
2024-11-01,LN00001463,5167000,791936,dpd_90_plus
2024-12-01,LN00001463,5167000,159350,dpd_90_plus
2025-01-01,LN00001463,5167000,631123,dpd_90_plus
2025-02-01,LN00001463,5167000,1012875,dpd_90_plus
2025-03-01,LN00001463,5167000,583987,dpd_90_plus
2025-04-01,LN00001463,5167000,636385,dpd_90_plus
2025-05-01,LN00001463,5167000,331458,dpd_90_plus
2024-03-01,LN00001464,180000,158504,current
2024-04-01,LN00001464,180000,175109,dpd_1_29
2024-05-01,LN00001464,180000,112930,dpd_30_59
2024-06-01,LN00001464,180000,168530,current
2024-07-01,LN00001464,180000,174108,current
2024-08-01,LN00001464,180000,167146,current
2024-09-01,LN00001464,180000,162734,current
2024-03-01,LN00001465,1925000,1916824,current
2024-04-01,LN00001465,1925000,1755271,current
2024-05-01,LN00001465,1925000,1792741,current
2024-03-01,LN00001466,3030000,2829860,current
2024-04-01,LN00001466,3030000,2934373,current
2024-05-01,LN00001466,3030000,2870583,dpd_1_29
2024-06-01,LN00001466,3030000,2632053,dpd_1_29
2024-07-01,LN00001466,3030000,2806230,dpd_1_29
2024-08-01,LN00001466,3030000,2964494,current
2024-09-01,LN00001466,3030000,2776073,current
2024-10-01,LN00001466,3030000,2957642,current
2024-11-01,LN00001466,3030000,2790595,current
2024-12-01,LN00001466,3030000,2965243,current
2025-01-01,LN00001466,3030000,2747599,current
2025-02-01,LN00001466,3030000,2600007,dpd_1_29
2025-03-01,LN00001466,3030000,2502019,dpd_1_29
2025-04-01,LN00001466,3030000,2676122,current
2025-05-01,LN00001466,3030000,2711312,current
2025-06-01,LN00001466,3030000,2878232,current
2025-07-01,LN00001466,3030000,2886845,current
2025-08-01,LN00001466,3030000,2937131,current
2025-09-01,LN00001466,3030000,2988915,dpd_1_29
2025-10-01,LN00001466,3030000,2977967,current
2025-11-01,LN00001466,3030000,3010379,current
2025-12-01,LN00001466,3030000,2959006,current
2024-03-01,LN00001467,1086000,1038854,current
2024-04-01,LN00001467,1086000,1083052,current
2024-05-01,LN00001467,1086000,988474,current
2024-06-01,LN00001467,1086000,1006975,dpd_1_29
2024-07-01,LN00001467,1086000,937639,dpd_1_29
2024-08-01,LN00001467,1086000,916408,dpd_1_29
2024-09-01,LN00001467,1086000,574798,dpd_30_59
2024-10-01,LN00001467,1086000,728625,dpd_30_59
2024-11-01,LN00001467,1086000,768509,dpd_30_59
2024-12-01,LN00001467,1086000,637217,dpd_30_59
2025-01-01,LN00001467,1086000,714194,dpd_30_59
2025-02-01,LN00001467,1086000,646980,dpd_30_59
2025-03-01,LN00001467,1086000,1070525,current
2025-04-01,LN00001467,1086000,968664,current
2025-05-01,LN00001467,1086000,991965,dpd_1_29
2025-06-01,LN00001467,1086000,916641,dpd_1_29
2025-07-01,LN00001467,1086000,995125,current
2025-08-01,LN00001467,1086000,1051593,current
2025-09-01,LN00001467,1086000,1067516,current
2025-10-01,LN00001467,1086000,967616,current
2025-11-01,LN00001467,1086000,969299,current
2025-12-01,LN00001467,1086000,982784,current
2024-03-01,LN00001468,5431000,4997878,current
2024-04-01,LN00001468,5431000,5312637,dpd_1_29
2024-05-01,LN00001468,5431000,5229536,current
2024-06-01,LN00001468,5431000,5252142,current
2024-07-01,LN00001468,5431000,4813043,current
2024-08-01,LN00001468,5431000,5311424,current
2024-09-01,LN00001468,5431000,5321197,current
2024-03-01,LN00001469,1763000,1611978,current
2024-04-01,LN00001469,1763000,1742174,current
2024-05-01,LN00001469,1763000,1628396,current
2024-06-01,LN00001469,1763000,1594926,current
2024-07-01,LN00001469,1763000,1680538,current
2024-08-01,LN00001469,1763000,1691803,current
2024-09-01,LN00001469,1763000,1668056,current
2024-10-01,LN00001469,1763000,1706325,current
2024-11-01,LN00001469,1763000,1587500,current
2024-12-01,LN00001469,1763000,1742341,current
2025-01-01,LN00001469,1763000,1727703,current
2024-03-01,LN00001470,5271000,4791940,current
2024-04-01,LN00001470,5271000,4743964,dpd_1_29
2024-05-01,LN00001470,5271000,5164649,dpd_1_29
2024-06-01,LN00001470,5271000,5269702,current
2024-07-01,LN00001470,5271000,4677245,current
2024-08-01,LN00001470,5271000,4918650,current
2024-09-01,LN00001470,5271000,4862192,dpd_1_29
2024-10-01,LN00001470,5271000,4838067,current
2024-11-01,LN00001470,5271000,5245004,current
2024-12-01,LN00001470,5271000,4830251,current
2025-01-01,LN00001470,5271000,4679963,current
2025-02-01,LN00001470,5271000,4720516,current
2025-03-01,LN00001470,5271000,4476871,dpd_1_29
2025-04-01,LN00001470,5271000,4270060,dpd_1_29
2025-05-01,LN00001470,5271000,4880024,current
2025-06-01,LN00001470,5271000,4467811,dpd_1_29
2025-07-01,LN00001470,5271000,5193603,current
2025-08-01,LN00001470,5271000,4926308,current
2025-09-01,LN00001470,5271000,4695621,current
2024-03-01,LN00001471,3137000,3065336,current
2024-04-01,LN00001471,3137000,3063719,current
2024-05-01,LN00001471,3137000,3131137,dpd_1_29
2024-03-01,LN00001472,330000,301730,current
2024-04-01,LN00001472,330000,308882,current
2024-05-01,LN00001472,330000,329525,current
2024-06-01,LN00001472,330000,325849,current
2024-07-01,LN00001472,330000,303270,current
2024-08-01,LN00001472,330000,278137,dpd_1_29
2024-03-01,LN00001473,6602000,6544599,current
2024-04-01,LN00001473,6602000,6214954,current
2024-05-01,LN00001473,6602000,6304315,dpd_1_29
2024-06-01,LN00001473,6602000,5448409,dpd_1_29
2024-07-01,LN00001473,6602000,4541562,dpd_30_59
2024-08-01,LN00001473,6602000,2807732,dpd_60_89
2024-09-01,LN00001473,6602000,2795552,dpd_60_89
2024-10-01,LN00001473,6602000,1920989,dpd_60_89
2024-11-01,LN00001473,6602000,1239936,dpd_90_plus
2024-12-01,LN00001473,6602000,1368848,dpd_90_plus
2025-01-01,LN00001473,6602000,900231,dpd_90_plus
2025-02-01,LN00001473,6602000,1506516,dpd_90_plus
2025-03-01,LN00001473,6602000,959682,dpd_90_plus
2025-04-01,LN00001473,6602000,1448372,dpd_90_plus
2025-05-01,LN00001473,6602000,1079594,dpd_90_plus
2025-06-01,LN00001473,6602000,1077082,dpd_90_plus
2025-07-01,LN00001473,6602000,1289128,dpd_90_plus
2025-08-01,LN00001473,6602000,992234,dpd_90_plus
2025-09-01,LN00001473,6602000,1089784,dpd_90_plus
2025-10-01,LN00001473,6602000,1198081,dpd_90_plus
2025-11-01,LN00001473,6602000,1438917,dpd_90_plus
2025-12-01,LN00001473,6602000,1236439,dpd_90_plus
2024-03-01,LN00001474,521000,478614,current
2024-04-01,LN00001474,521000,473682,current
2024-05-01,LN00001474,521000,516540,current
2024-06-01,LN00001474,521000,488256,current
2024-07-01,LN00001474,521000,498096,current
2024-08-01,LN00001474,521000,440014,dpd_1_29
2024-09-01,LN00001474,521000,485753,dpd_1_29
2024-10-01,LN00001474,521000,458580,current
2024-11-01,LN00001474,521000,487507,current
2024-12-01,LN00001474,521000,501013,current
2025-01-01,LN00001474,521000,517698,current
2025-02-01,LN00001474,521000,484562,current
2024-03-01,LN00001475,511000,496425,current
2024-04-01,LN00001475,511000,475291,current
2024-05-01,LN00001475,511000,481501,current
2024-06-01,LN00001475,511000,470535,current
2024-07-01,LN00001475,511000,503438,current
2024-08-01,LN00001475,511000,484785,current
2024-09-01,LN00001475,511000,455851,current
2024-10-01,LN00001475,511000,451750,current
2024-11-01,LN00001475,511000,473687,current
2024-12-01,LN00001475,511000,470327,current
2025-01-01,LN00001475,511000,468015,current
2025-02-01,LN00001475,511000,493731,current
2025-03-01,LN00001475,511000,503746,current
2025-04-01,LN00001475,511000,466606,current
2025-05-01,LN00001475,511000,477287,current
2025-06-01,LN00001475,511000,480320,current
2025-07-01,LN00001475,511000,450832,current
2025-08-01,LN00001475,511000,497761,current
2025-09-01,LN00001475,511000,474527,current
2025-10-01,LN00001475,511000,457687,current
2025-11-01,LN00001475,511000,457599,current
2025-12-01,LN00001475,511000,465624,current
2024-03-01,LN00001476,1260000,1110791,current
2024-04-01,LN00001476,1260000,1184676,dpd_1_29
2024-05-01,LN00001476,1260000,1180584,current
2024-06-01,LN00001476,1260000,1160428,current
2024-07-01,LN00001476,1260000,1115508,current
2024-08-01,LN00001476,1260000,1224670,current
2024-09-01,LN00001476,1260000,1257630,current
2024-10-01,LN00001476,1260000,1224752,current
2024-11-01,LN00001476,1260000,1168127,current
2024-12-01,LN00001476,1260000,1170211,current
2025-01-01,LN00001476,1260000,1216448,current
2025-02-01,LN00001476,1260000,1142973,current
2025-03-01,LN00001476,1260000,1207137,current
2025-04-01,LN00001476,1260000,1122465,current
2025-05-01,LN00001476,1260000,1196557,current
2025-06-01,LN00001476,1260000,1165781,current
2025-07-01,LN00001476,1260000,1130869,current
2025-08-01,LN00001476,1260000,1189631,current
2025-09-01,LN00001476,1260000,1203128,current
2025-10-01,LN00001476,1260000,1159798,dpd_1_29
2025-11-01,LN00001476,1260000,1191669,current
2025-12-01,LN00001476,1260000,1166963,current
2024-03-01,LN00001477,4424000,4337268,current
2024-04-01,LN00001477,4424000,4334614,dpd_1_29
2024-05-01,LN00001477,4424000,3927717,dpd_1_29
2024-06-01,LN00001477,4424000,4017240,current
2024-07-01,LN00001477,4424000,4387862,current
2024-08-01,LN00001477,4424000,4235925,current
2024-09-01,LN00001477,4424000,4265492,current
2024-10-01,LN00001477,4424000,4000363,current
2024-03-01,LN00001478,3049000,2887740,current
2024-04-01,LN00001478,3049000,2675668,dpd_1_29
2024-05-01,LN00001478,3049000,2897549,current
2024-06-01,LN00001478,3049000,2994844,current
2024-07-01,LN00001478,3049000,2828116,current
2024-08-01,LN00001478,3049000,2877554,current
2024-09-01,LN00001478,3049000,2853217,current
2024-10-01,LN00001478,3049000,3013570,current
2024-11-01,LN00001478,3049000,2773996,current
2024-03-01,LN00001479,7073000,6775566,current
2024-04-01,LN00001479,7073000,6607949,current
2024-05-01,LN00001479,7073000,6784561,current
2024-06-01,LN00001479,7073000,6416561,current
2024-07-01,LN00001479,7073000,6312328,current
2024-08-01,LN00001479,7073000,6970216,current
2024-09-01,LN00001479,7073000,6606176,current
2024-10-01,LN00001479,7073000,6881735,current
2024-11-01,LN00001479,7073000,6335036,current
2024-03-01,LN00001480,653000,641714,current
2024-04-01,LN00001480,653000,638270,current
2024-05-01,LN00001480,653000,612001,current
2024-06-01,LN00001480,653000,617516,current
2024-07-01,LN00001480,653000,609994,current
2024-08-01,LN00001480,653000,593843,current
2024-09-01,LN00001480,653000,644133,current
2024-10-01,LN00001480,653000,587385,current
2024-11-01,LN00001480,653000,617878,current
2024-12-01,LN00001480,653000,569711,dpd_1_29
2025-01-01,LN00001480,653000,581550,current
2025-02-01,LN00001480,653000,576710,current
2025-03-01,LN00001480,653000,608871,current
2025-04-01,LN00001480,653000,638798,current
2024-03-01,LN00001481,2070000,1862918,current
2024-04-01,LN00001481,2070000,2061167,current
2024-05-01,LN00001481,2070000,2018940,current
2024-06-01,LN00001481,2070000,2002465,current
2024-07-01,LN00001481,2070000,1991371,current
2024-08-01,LN00001481,2070000,1868012,current
2024-09-01,LN00001481,2070000,1991573,current
2024-10-01,LN00001481,2070000,2017837,dpd_1_29
2024-11-01,LN00001481,2070000,1959196,current
2024-12-01,LN00001481,2070000,2049036,current
2025-01-01,LN00001481,2070000,1929542,current
2025-02-01,LN00001481,2070000,2039344,current
2025-03-01,LN00001481,2070000,1953397,current
